sent_id,verb_i,speaker_name,sd,position,s1_i,s2_i,s1,s2,s1_i_np,s1_np,s1_lemma,s1_freq,s1_type,s1_animacy,s1_len,v_lemma,v_freq,v_type,adjacency,intervening_clitics,finite_v_i,finite_v_lemma,dist_v2s,polarity,polarity_item,polarity_position,clause,cg,v,cd
70796,3,nawal,no_sd,na,1,,Franck,,1,Franck,franck,4,PROPN,verify,1,faire,6716,,yes,,3,faire,2,affirmative,na,,main,Et Franck là,fait,quoi il il fait quoi à part euh .
70797,3,youssef,sd,left,0,2,Franck,il,0,Franck,franck,4,PROPN,verify,1,être,35164,copular,yes,,3,être,2,affirmative,na,,main,Franck là il,était,en B T S il a redoublé il repasse en second B T S là et il refait son année .
70875,4,youssef,sd,left,1,2,profs,ils,0-1,Les profs,prof,320,definite,human,2,aimer,883,psycho_exp_sti,no,m',4,aimer,2,affirmative,na,,main,Les profs ils m',aiment,bien .
70892,4,youssef,no_sd,na,3,,profs@s,,1-3,tous les profs@s,profs,16,tout,human,3,être,35164,copular,yes,,4,être,1,affirmative,na,,main,Et tous les profs@s,étaient,contre .
70927,22,youssef,sd(disfluency),left,20,21,prof@s,il,18-20,le le prof@s,prof,320,definite,human,3,être,35164,copular,yes,,22,être,1,affirmative,na,,main,Trop de négligence tu vois donc euh ça me faisait chier@s ouais voilà c' était un truc même le le prof@s il,est,x c' était un prof@s il a étudié et il a fait des des des cours pour être prof@s de français il se retrouve à faire du sport l' autre il x ouais E P S@s l' autre il faisait l' autre il était prof@s de sport de base dans d' autres collèges et dans d' autres lycées il s' est retrouvé à faire psych-euh à faire prof@s euh de philo@s .
70927,62,youssef,sd,left,60,61,autre,il,59-60,l' autre,autre,446,definite,hai,2,faire,6716,,yes,,62,faire,1,affirmative,na,,main,Trop de négligence tu vois donc euh ça me faisait chier@s ouais voilà c' était un truc même le le prof@s il est x c' était un prof@s il a étudié et il a fait des des des cours pour être prof@s de français il se retrouve à faire du sport l' autre il x ouais E P S@s l' autre il,faisait,l' autre il était prof@s de sport de base dans d' autres collèges et dans d' autres lycées il s' est retrouvé à faire psych-euh à faire prof@s euh de philo@s .
70939,7,youssef,sd,left,1,4,éducation,ça,0-1,L' éducation,éducation,51,definite,inanimate,3,saouler,37,,no,m',6,avoir,4,affirmative,na,,main,L' éducation nationale moi ça m' a,saoulé@s,.
71080,12,youssef,sd,left,10,11,frère,il,8-10,mon petit frère,frère,488,possessive,human,7,rapper,57,,yes,,12,rapper,1,negative ne omission,pas,post,main,Je m' occupe de leur euh ben même mon petit frère il,rappe,je sais pas si tu le savais Idris .
71081,2,nawal,sd,left,0,1,Idris,il,0,Idris,idris,15,PROPN,verify,1,rapper,57,,yes,,2,rapper,1,affirmative,na,,interrogative,Idris il,rappe,?
71084,2,youssef,sd,left,0,1,Idris,il,0,Idris,idris,15,PROPN,verify,1,rapper,57,,yes,,2,rapper,1,affirmative,na,,main,Idris il,rappe,je m' occupe de lui .
71117,6,youssef,sd,left,1,4,langue,il,0-1,La langue,langue,539,definite,inanimate,4,manier,4,,no,la,6,manier,4,affirmative,na,,main,La langue de Molière il la,manie,il il la tartine sur une sur une baguette .
71162,8,nawal,no_sd,na,6,,jeunes,,4-6,tous les jeunes,jeune,412,tout,human,3,aimer,883,psycho_exp_sti,no,l',8,aimer,2,affirmative,na,,main,C' est Rohff ah tous les jeunes l',aiment,.
71181,3,youssef,sd,left,1,2,argent,ça,0-1,L' argent,argent,159,definite,inanimate,2,rendre,117,,yes,,3,rendre,1,affirmative,na,,main,L' argent ça,rend,fou .
71186,6,nawal,sd,left,4,5,deux,c',3-4,les deux,deux,3,definite,verify,2,être,35164,copular,yes,,6,être,1,affirmative,na,,interrogative,Comorien aussi d- les deux c',est,des Comoriens ?
71192,16,youssef,no_sd,na,13,,jeunes,,12-13,des jeunes,jeune,412,indefinite,human,2,inspirer,8,pronominal,no,"se,s'",16,inspirer,3,affirmative,na,,completive,Bien sûr bien sûr et t- euh je te dirais même que des jeunes se s',inspirent,du du langage de des rappeurs .
71223,4,youssef,sd,left,2,3,gens,ils,1-2,les gens,gens,914,definite,human,2,dire,8386,communication,yes,,4,dire,1,affirmative,na,,main,Euh les gens ils,disaient,euh ben c' était un rappeur c' était Seth Gueko qui chantait patate de rou- euh pa- patate de forain@s .
71230,2,youssef,sd,left,0,1,Starfuckeuse@s,c',0,Starfuckeuse@s,starfuckeuse,1,PROPN,verify,1,être,35164,copular,yes,,2,être,1,affirmative,na,,main,Starfuckeuse@s c',est,comme une michetoneuse@s je ne sais si tu sais ce que c' est .
71243,4,youssef,sd,left,2,3,michetoneuse@s,c',1-2,les michetoneuse@s,michetoneuse,3,definite,verify,2,être,35164,copular,yes,,4,être,1,affirmative,na,,main,Ouais les michetoneuse@s c',était,dans les ouais c' est c' est Rohff qui chantait ça .
71268,30,youssef,sd,left,28,29,semelle,elle,27-28,la semelle,semelle,1,definite,inanimate,2,être,35164,copular,yes,,30,être,1,affirmative,na,,circumstantial,Qui vaut neuf cents euros vas -y peut-être mille quatre mais tu donnes ton corps pour un sac tu donnes ton corps pour une paire parce que la semelle elle,est,rouge une paire de Louboutin elle coûte mille cinq cents euros elle va donner son corps .
71268,37,youssef,sd,left,33,36,paire,elle,32-33,une paire,paire,11,indefinite,inanimate,4,coûter,18,,yes,,37,coûter,3,affirmative,na,,circumstantial,Qui vaut neuf cents euros vas -y peut-être mille quatre mais tu donnes ton corps pour un sac tu donnes ton corps pour une paire parce que la semelle elle est rouge une paire de Louboutin elle,coûte,mille cinq cents euros elle va donner son corps .
71272,6,youssef,sd,left,3,4,mec@s,il,2-3,le mec@s,mec,511,definite,human,2,déposer,28,,yes,,5,avoir,1,affirmative,na,,main,Parce que le mec@s il a,déposé,quinze x bouteilles de champagne sur un ta- en boite la bouteille elle vaut il a la p- il a pris des grosses bouteilles vas -y il en a pris cinq il a pas pris des bouteilles à deux cents il a pris des bouteilles à huit cents euros et huit cents euros on t' arrange parce que là je te ramène dans une boite il y a des bouteilles à deux mille euros .
71272,20,youssef,sd,left,18,19,bouteille,elle,17-18,la bouteille,bouteille,49,definite,inanimate,2,valoir,38,,yes,,20,valoir,1,affirmative,na,,main,Parce que le mec@s il a déposé quinze x bouteilles de champagne sur un ta- en boite la bouteille elle,vaut,il a la p- il a pris des grosses bouteilles vas -y il en a pris cinq il a pas pris des bouteilles à deux cents il a pris des bouteilles à huit cents euros et huit cents euros on t' arrange parce que là je te ramène dans une boite il y a des bouteilles à deux mille euros .
71284,3,youssef,sd,left,1,2,mec,il,0-1,Le mec,mec,511,definite,human,2,avoir,22537,copular,yes,,3,avoir,1,affirmative,na,,main,Le mec il,a,une Hublot une montre qui vaut dix mille euros il a une chemise Burberry elle coûte neuf cents balles@s .
71305,3,nawal,sd,left,1,2,millions,c',0-1,Des millions,million,14,indefinite,inanimate,2,être,35164,copular,yes,,3,être,1,affirmative,na,,main,Des millions c',est,des pa- c'est-à-dire .
71423,36,youssef,sd,left,34,35,barbe,elle,33-34,ma barbe,barbe,6,possessive,inanimate,2,faire,6716,,yes,,36,faire,1,affirmative,na,,main,Oui à Paris on te craint tu as une tête d' Arabe tu as une barbe là je me suis rasé tu as vu la barbe que j' avais avant voilà eh ben ma barbe elle,faisait,peur aux gens je marche à côté d' un mec@s .
71427,19,youssef,sd,left,15,16,téléphone,il,14-15,son téléphone,téléphone,122,possessive,inanimate,2,khiner,1,,yes,,17,être,1,affirmative,na,,main,Il a un téléphone plus pété@s qu- il est plus pété@s que le mien son téléphone il est vraiment,khiné@s,son téléphone c' est un vieux téléphone Samsung zaama@s il est tactile .
71427,23,youssef,sd,left,21,22,téléphone,c',20-21,son téléphone,téléphone,122,possessive,inanimate,2,être,35164,copular,yes,,23,être,1,affirmative,na,,main,Il a un téléphone plus pété@s qu- il est plus pété@s que le mien son téléphone il est vraiment khiné@s son téléphone c',est,un vieux téléphone Samsung zaama@s il est tactile .
71469,9,nawal,sd,left,1,8,fait,ça,0-1,Le fait,fait,1912,definite,inanimate,8,faire,6716,,yes,,9,faire,7,affirmative,na,,main,Le fait d' avoir une cicatrice genre euh ça,fait,des .
71474,8,youssef,no_sd,na,5,,voiture,,4-5,une voiture,voiture,158,indefinite,inanimate,2,taper,161,,no,m',7,avoir,2,raising,jamais,,completive,On pense jamais qu' une voiture m' a,tapé,.
71483,9,youssef,sd,left,7,8,gens,ils,6-7,les gens,gens,914,definite,human,2,penser,1105,communication,yes,,9,penser,1,affirmative,na,,main,Han accidents de la vie mais les gens ils,pensent,que c' est quand je me battais .
71507,5,youssef,sd,left,1,4,mecs@s,ils,0-1,Des mecs@s,mec,511,indefinite,human,2,parler,3507,communication,yes,,5,parler,3,affirmative,na,,main,Des mecs@s comme ça ils,parlaient,avec les meufs@s avec qui on était c' est vr- quel genre de manque de respect et en plus c' est d- c' est vraiment un un manque de respect parce que ce qu' il disait à la meuf@s en plus je voulais pas me battre parce que la meuf@s je l' aimais pas comment dire comme euh je t- tu vois les meufs@s dont je te parlais eh ben elle c' était la meuf@s la michetoneuse@s .
71519,18,youssef,sd,left,14,15,pote@s,il,13-14,mon pote@s,pote,499,possessive,human,2,embrouiller,35,pronominal,no,s',17,être,2,affirmative,na,,main,Je voulais pas me battre pour elle tu vois mais après vas -y mon pote@s il s' est,embrouillé@s,moi tellement j' étais joyeux regarde j' avais un pote@s sur mes épaules .
71555,22,youssef,sd,left,18,19,dent,elle,17-18,sa dent,dent,34,possessive,inanimate,2,péter,69,pronominal,no,s',21,être,2,affirmative,na,,correlative,je lui ai mis une grande pêche@s je lui ai mis une tellement une grande pêche@s que sa dent elle s' est,pétée@s,et j' avais les racines coincées dans ma peau .
71560,4,youssef,sd,left,1,2,dent,elle,0-1,La dent,dent,34,definite,inanimate,2,faire,6716,,yes,,3,avoir,1,affirmative,na,,main,La dent elle a,fait,puf et tac eh tellement j' ai bien frappé fort .
71562,7,youssef,no_sd,na,1,,racine,,0-1,La racine,racine,20,definite,inanimate,5,enfoncer,3,pronominal,no,sÃ¯Â¿Â½,6,être,5,affirmative,na,,main,La racine elle un elle s' est,enfoncée,sur ma peau .
71575,31,youssef,sd,left,29,30,soeur,elle,28-29,ma soeur,sœur,319,possessive,human,2,crier,82,,yes,,31,crier,1,affirmative,na,,main,Il y en a un il a jeté une bouteille ça veut dire je demande à une copine passe moi une bouteille elle euh crise de panique déjà ma soeur elle,criait,parce que avant ça Farra enfin même pas que Farra .
71578,6,youssef,sd,left,4,5,Hamsa,elle,,,hamsa,6,PROPN,verify,2,penser,1105,communication,yes,,6,penser,1,affirmative,na,,completive,Je pense que même Hamsa elle,pensait,que tu vois j' étais j' étais une baltringue@s comme on dit chez nous une baltringue@s c' est j' étais un peureux zaâma@s je voulais pas me battre et tout ça même une fillette .
71596,47,youssef,sd,left,42,45,pote@s,elle,41-42,ma pote@s,pote,499,possessive,human,2,passer,768,pronominal,no,me,47,passer,4,affirmative,na,,main,Ça veut dire x qu' elle insulte je la regarde je lui dis chut tais -toi avance va va dans le métro et ma pote@s je lui dis passe -moi une bouteille il vient de jeter une bouteille ma meuf@s euh ma pote@s par panique elle me,passe,une bouteille en plastique les autres ils jettent des bouteilles en verre elle elle m' a passé une bouteille en plastique .
71604,18,youssef,sd,left,15,16,potes@s,ils,13-15,tous mes potes@s,pote,499,possessive,human,3,commencer,381,,yes,,17,avoir,1,affirmative,na,,circumstantial,ça veut dire je cours je fais tomber ma carte Navigo parce que tous mes potes@s ils ont,commencé,à courir la police elle arrivait je fais tomber ma carte Navigo je reviens en arrière je marche c' est bon j' en ai marre de courir c' est pas eux ils vont me virer je reviens en arrière je ramasse mon pass Navigo et j' attends de voir si il y a un mec@s qui court dès que je voyais un mec@s qui court j' ai vu un mec@s qui courait .
71626,4,youssef,sd,left,1,2,Rayenne,elle,0-1,xx Rayenne,rayenne,5,PROPN,verify,2,appeler,644,pronominal,no,s',4,appeler,2,affirmative,na,,main,xx Rayenne elle s',appelait,xx ouais Rayenne .
71645,29,youssef,sd,left,27,28,gens,ils,26-27,les gens,gens,914,definite,human,2,avoir,22537,copular,yes,,29,avoir,1,affirmative,na,,main,Ah bah je vois des gens qui me disent bonjour ou mais quand je suis habillé en mode détente au quartier jogging et tout ça casquette les gens ils,ont,peur .
71668,4,nawal,no_sd,na,3,,personne,,2-3,la personne,personne,462,definite,human,2,avoir,22537,copular,yes,,4,avoir,1,affirmative,na,,circumstantial,Parce que la personne,a,peur .
71670,7,youssef,no_sd(disfluency),na,6,,personne,,4-6,la la personne,personne,462,definite,human,3,avoir,22537,copular,yes,,7,avoir,1,affirmative,na,,circumstantial,Pas forcément parce que la la personne,a,peur il y en a ils volent parce qu' ils ont besoin il y en a ils volent parce que c' est leur délire .
71706,9,youssef,no_sd,na,6,,plupart,,5-6,la plupart,plupart,44,tout,verify,5,dire,8386,communication,yes,,9,dire,3,affirmative,na,,main,Beaucoup tout le monde presque la plupart des gens,disent,ça .
71724,9,youssef,sd,left,6,7,Français,ils,5-6,les Français,français,580,definite,hi,2,considérer,37,,no,te,9,considérer,2,negative ne omission,pas,post,main,Même en tant que Français les Français ils te,considèrent,pas comme un Français regarde au jour d' aujourd'hui à à bas les bougnoules en France tu vois des qu' est -ce que les noirs ils se mêlent des problèmes des Arabes mais pourquoi tu parles de noirs et d' arabes il est français tout comme toi .
71726,23,youssef,sd,left,21,22,truc,c',20-21,le truc,truc,1352,definite,inanimate,2,être,35164,copular,yes,,23,être,1,affirmative,na,,main,Regarde la police quand elle te contrôle moi combien de fois ça m' est arrivé de me faire contrôler mais le truc c',est,que je me fais contrôler .
71812,14,youssef,sd,left,2,13,ceux,c',,,celui,416,celui,verify,11,être,35164,copular,yes,,14,être,11,affirmative,na,,main,Par exemple ceux qui mettent les amendes et ceux qui sont en vélo c',est,ceux qui ont fait les qui ont eu les m- moins bonnes notes .
71815,9,youssef,sd,left,2,8,ceux,ils,,,celui,416,"celui,relative",verify,6,choisir,54,,yes,,9,choisir,6,affirmative,na,,main,Parce que ceux qui ont les meilleures notes ils,choisissent,leur place .
71821,3,youssef,sd,left,1,2,amendes,c',0-1,Les amendes,amende,10,definite,verify,2,être,35164,copular,yes,,3,être,1,affirmative,na,,main,Les amendes c',est,taâ@s les vélos taâ@s la circulation tu restes toute la journée à faire euh de la tektonik .
71832,105,youssef,sd(disfluency),left,103,104,keufs@s,ils,100-103,des p- des keufs@s,keuf,68,indefinite,verify,4,passer,768,,yes,,105,passer,1,affirmative,na,,main,Eh ben lui-même il me le dit il me le disait il me disait j' ai des des co- j' avais des collègues ils ont fait gendarmes ils ont fait policiers pourquoi parce que à l' école ils se sont fait hagar@s par des noirs et des arabes eh ben maintenant qu' ils ont un peu de pouvoir ils en profitent et ils contrôlent tous les noirs et les arabes il y en a qui glissent du shit@s dans les poches des noirs il y en a qui donnent des qui passent des x des montres volées des schmitts@s hein des p- des keufs@s ils,passent,ils ont des montres volées .
71838,33,youssef,sd,left,31,32,rebeu@s,il,30-31,le rebeu@s,rebeu,215,definite,verify,2,aller,6473,,yes,,33,aller,1,affirmative,na,,main,Ils les ont attrapées aux pakpaks@s et tout ça c' est des montres volées des montres volées ils les mettent dans l' affaire de dans les affaires du du rebeu@s le rebeu@s il,va,au poste e- pour une montre qu' il a pas volée .
71852,8,youssef,sd,left,1,6,keuf@s,il,0-1,Le keuf@s,keuf,68,"definite,relative",verify,6,connaître,994,,yes,,7,être,5,affirmative,na,,main,Le keuf@s qui me fait ça il est,connu,et il aime bien faire ça .
71868,11,youssef,sd,left,9,10,voiture,c',8-9,la voiture,voiture,158,definite,inanimate,2,être,35164,copular,yes,,11,être,1,affirmative,na,,main,Il me dit la X la la peugeot la voiture c',est,la X c' est la la plaque de la v- de la voiture .
71894,4,youssef,sd,left,2,3,pire,c',1-2,le pire,pire,49,definite,inanimate,2,être,35164,copular,yes,,4,être,1,affirmative,na,,main,Et le pire c',est,qu' il m' est il est déjà venu me voir quand j' ai eu mon à l' hopital il est venu me voir parce qu' il connaissait ma soeur il a voulu faire le connard@s .
71920,3,youssef,sd,left,0,1,x,il,0,x,anonyme,,PROPN,verify,1,vouloir,2285,modal,yes,,2,avoir,1,affirmative,na,,main,x il a,voulu,me glisser ça dans la poche .
71922,12,youssef,sd,left,10,11,bureau,c',9-10,le bureau,bureau,25,definite,inanimate,2,être,35164,copular,yes,,12,être,1,affirmative,na,,main,nanani nanana demain vous êtes convoqué à mon bureau le bureau c',est,à Cité .
71964,25,youssef,no_sd,na,23,,Français,,22-23,les Français,français,580,definite,hi,2,regarder,649,,no,te,25,regarder,2,affirmative,na,,interrogative,Ouais j' ai le sent - je me je me sens p- j' ai pas le sentiment d' être Français vu comment les Français te,regarde,tu as pas le sentiment de te sentir Français .
71979,11,youssef,sd(topic),left,4,9,schmitt@s,ils,3-4,les schmitt@s,schmitt,12,definite,human,2,énerver,122,,yes,,10,être,5,affirmative,na,,main,Eh ben même les schmitt@s quand ils l' arrêtent ils sont,énervés,parce que le nom et le prénom ben .
